"","poll.end.date","poll.source","liberal","national","coalition","alp","greens","palmer.united","family.first","democrats","pauline.hanson.one.nation","others","coalition.2pp","labor.2pp","satisfied.pm","dissatisfied.pm","satisfied.loto","dissatisfied.loto","prime.minister.ppm","opposition.leader..ppm.","prime.minister","opposition.leader"
"634",2009-09-21,"Essential",34,3,37,48,8,NA,NA,NA,NA,7,42,58,66,23,27,53,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"635",2009-09-20,"Newspoll",33,5,38,43,11,NA,NA,NA,NA,8,45,55,65,24,33,50,65,17,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"636",2009-09-14,"Essential",32,3,35,49,8,NA,NA,NA,NA,9,41,59,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"637",2009-09-13,"Morgan",NA,NA,32.5,51.5,9.5,NA,2,NA,NA,4.5,38,62,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"638",2009-09-12,"Nielsen",NA,NA,40,44,8,NA,2,1,NA,6,45,55,70,25,35,55,69,23,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"639",2009-09-07,"Essential",31,3,34,51,8,NA,NA,NA,NA,8,39,61,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"640",2009-09-06,"Newspoll",35,4,39,44,10,NA,NA,NA,NA,7,45,55,64,26,31,52,67,19,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"641",2009-08-30,"Morgan",NA,NA,33.5,50.5,9.5,NA,2,NA,NA,4.5,39,61,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"642",2009-08-23,"Newspoll",34,4,38,44,9,NA,NA,NA,NA,9,45,55,61,29,30,56,66,19,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"643",2009-08-17,"Essential",32,3,35,47,9,NA,NA,NA,NA,9,42,58,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"644",2009-08-16,"Morgan",NA,NA,34.5,47.5,9.5,NA,2.5,NA,NA,6,42,58,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"645",2009-08-15,"Nielsen",NA,NA,38,46,8,NA,2,1,NA,5,44,56,68,27,31,60,67,24,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"646",2009-08-10,"Essential",32,2,34,50,8,NA,NA,NA,NA,9,40,60,60,27,22,58,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"647",2009-08-09,"Newspoll",33,4,37,45,10,NA,NA,NA,NA,8,43,57,60,28,26,57,65,17,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"648",2009-08-06,"Morgan",NA,NA,37.5,45.5,11,NA,1.5,NA,NA,4.5,43,57,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"649",2009-08-03,"Essential",32,3,35,50,7,NA,NA,NA,NA,9,41,59,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"650",2009-08-02,"Morgan",NA,NA,34,50.5,8.5,NA,2,NA,NA,5,39.5,60.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"651",2009-07-26,"Newspoll",34,4,38,46,9,NA,NA,NA,NA,7,43,57,63,26,33,50,66,16,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"652",2009-07-20,"Essential",36,3,39,46,7,NA,NA,NA,NA,7,44,56,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"653",2009-07-19,"Morgan",NA,NA,37.5,48,8,NA,2,NA,NA,4.5,42.5,57.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"654",2009-07-13,"Essential",34,3,37,47,8,NA,NA,NA,NA,7,43,57,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"655",2009-07-12,"Newspoll",34,5,39,43,11,NA,NA,NA,NA,7,45,55,61,28,31,55,64,19,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"656",2009-07-06,"Essential",32,3,35,49,9,NA,NA,NA,NA,8,41,59,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"657",2009-07-05,"Morgan",NA,NA,35,46.5,11.5,NA,2.5,NA,NA,4.5,42,58,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"658",2009-07-02,"Morgan",NA,NA,39.5,46,8,NA,1,NA,NA,6,44,56,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"659",2009-06-28,"Newspoll",32,5,37,44,10,NA,NA,NA,NA,9,44,56,59,30,25,58,65,18,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"660",2009-06-28,"Galaxy",34,4,38,44,12,NA,NA,NA,NA,6,44,56,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"661",2009-06-27,"Nielsen",NA,NA,37,46,10,NA,2,1,NA,4,42,58,67,29,32,60,66,25,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"662",2009-06-22,"Essential",35,2,37,47,8,NA,NA,NA,NA,8,43,57,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"663",2009-06-21,"Morgan",NA,NA,41,46,8.5,NA,1,NA,NA,3.5,45,55,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"664",2009-06-15,"Essential",36,2,38,48,8,NA,NA,NA,NA,6,43,57,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"665",2009-06-14,"Newspoll",36,4,40,41,11,NA,NA,NA,NA,8,47,53,58,31,44,37,57,25,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"666",2009-06-14,"Morgan",NA,NA,38,48.5,7,NA,2.5,NA,NA,4,43,57,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"667",2009-06-11,"Morgan",NA,NA,37,47.5,8.5,NA,2.5,NA,NA,4.5,42.5,57.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"668",2009-06-09,"Essential",37,2,39,47,7,NA,NA,NA,NA,7,44,56,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"669",2009-06-04,"Morgan",NA,NA,39.5,43.5,9,NA,2.5,NA,NA,5.5,45.5,54.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"670",2009-06-01,"Essential",36,3,39,45,8,NA,NA,NA,NA,8,45,55,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"671",2009-05-31,"Newspoll",35,3,38,43,10,NA,NA,NA,NA,9,45,55,56,33,40,40,57,24,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"672",2009-05-31,"Morgan",NA,NA,36,49,8,NA,2,NA,NA,5,42,58,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"673",2009-05-31,"Galaxy",35,5,40,43,11,NA,NA,NA,NA,6,45,55,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"674",2009-05-21,"Morgan",NA,NA,40.5,45,7.5,NA,1,NA,NA,6,45.5,54.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"675",2009-05-18,"Essential",30,2,32,52,8,NA,NA,NA,NA,8,38,62,62,29,30,49,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"676",2009-05-17,"Newspoll",34,3,37,46,9,NA,NA,NA,NA,8,44,56,58,31,40,42,58,24,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"677",2009-05-17,"Morgan",NA,NA,37.5,49.5,8,NA,1.5,NA,NA,3.5,42,58,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"678",2009-05-16,"Nielsen",NA,NA,43,44,8,NA,1,1,NA,3,47,53,64,32,43,47,64,28,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"679",2009-05-11,"Essential",31,2,33,50,8,NA,NA,NA,NA,9,39,61,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"680",2009-05-10,"Morgan",NA,NA,34,50,9,NA,2.5,NA,NA,4.5,40,60,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"681",2009-05-04,"Essential",34,3,37,47,8,NA,NA,NA,NA,8,43,57,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"682",2009-05-03,"Newspoll",35,3,38,42,11,NA,NA,NA,NA,9,45,55,64,26,36,45,64,19,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"683",2009-04-26,"Morgan",NA,NA,36.5,50,8.5,NA,1.5,NA,NA,3.5,41,59,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"684",2009-04-20,"Essential",32,2,34,50,7,NA,NA,NA,NA,8,40,60,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"685",2009-04-19,"Newspoll",33,4,37,47,9,NA,NA,NA,NA,7,42,58,66,25,37,46,67,19,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"686",2009-04-14,"Essential",31,3,34,51,8,NA,NA,NA,NA,8,39,61,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"687",2009-04-12,"Morgan",NA,NA,33.5,51.5,8,NA,2,NA,NA,5,39,61,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"688",2009-04-06,"Essential",30,2,32,54,9,NA,NA,NA,NA,6,37,63,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"689",2009-04-05,"Newspoll",32,4,36,47,9,NA,NA,NA,NA,8,42,58,68,21,39,42,67,18,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"690",2009-03-29,"Morgan",NA,NA,33.5,53,8,NA,1.5,NA,NA,4,39,61,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"691",2009-03-27,"Nielsen",NA,NA,37,47,10,NA,1,1,NA,4,42,58,74,22,43,47,69,24,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"692",2009-03-22,"Newspoll",32,5,37,45,8,NA,NA,NA,NA,10,44,56,63,26,42,40,65,20,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"693",2009-03-16,"Essential",33,2,35,49,6,NA,NA,NA,NA,10,42,58,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"694",2009-03-15,"Morgan",NA,NA,39,48.5,6,NA,1.5,NA,NA,5,43,57,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"695",2009-03-10,"Essential",33,2,35,50,8,NA,NA,NA,NA,8,40,60,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"696",2009-03-08,"Newspoll",32,4,36,44,10,NA,NA,NA,NA,10,44,56,63,27,44,39,61,21,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"697",2009-03-08,"Morgan",NA,NA,34.5,50.5,8,NA,2,NA,NA,5,39.5,60.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"698",2009-03-02,"Essential",30,2,32,52,9,NA,NA,NA,NA,7,38,62,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"699",2009-03-01,"Morgan",NA,NA,33,51.5,8.5,NA,2.5,NA,NA,4.5,38.5,61.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"700",2009-02-22,"Newspoll",33,3,36,47,9,NA,NA,NA,NA,8,42,58,66,24,43,38,64,20,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"701",2009-02-16,"Essential",32,2,34,51,8,NA,NA,NA,NA,6,39,61,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"702",2009-02-15,"Morgan",NA,NA,36.5,49,7.5,NA,1,NA,NA,6,40.5,59.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"703",2009-02-09,"Essential",31,3,34,51,8,NA,NA,NA,NA,7,39,61,67,23,32,43,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"704",2009-02-08,"Newspoll",32,4,36,48,8,NA,NA,NA,NA,8,42,58,63,26,44,38,62,20,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"705",2009-02-08,"Morgan",NA,NA,35.5,51.5,8,NA,1.5,NA,NA,3.5,40,60,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"706",2009-02-02,"Essential",31,3,34,50,8,NA,NA,NA,NA,9,39,61,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"707",2009-02-01,"Morgan",NA,NA,38,46.5,8,NA,2.5,NA,NA,5,44,56,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"708",2009-01-25,"Morgan",NA,NA,36,50.5,7.5,NA,1.5,NA,NA,4.5,40.5,59.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"709",2009-01-19,"Essential",32,3,35,50,8,NA,NA,NA,NA,8,41,59,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"710",2009-01-18,"Newspoll",35,4,39,43,10,NA,NA,NA,NA,8,46,54,63,25,45,31,60,22,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"711",2009-01-12,"Essential",33,2,35,49,8,NA,NA,NA,NA,7,41,59,66,22,41,30,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"712",2009-01-11,"Morgan",NA,NA,35,51.5,8,NA,1.5,NA,NA,4,40,60,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"713",2008-12-21,"Morgan",NA,NA,35.5,52.5,6,NA,1.5,NA,NA,4.5,40,60,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"714",2008-12-15,"Essential",33,3,36,48,8,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"715",2008-12-08,"Essential",32,2,34,50,7,NA,NA,NA,NA,8,41,59,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"716",2008-12-07,"Newspoll",32,3,35,48,10,NA,NA,NA,NA,7,41,59,70,21,47,32,66,19,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"717",2008-12-07,"Morgan",NA,NA,34.5,48.5,10.5,NA,1.5,NA,NA,5,40.5,59.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"718",2008-12-01,"Essential",32,3,35,48,8,NA,NA,NA,NA,9,42,58,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"719",2008-11-23,"Newspoll",33,5,38,42,11,NA,NA,NA,NA,9,45,55,67,20,52,27,63,21,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"720",2008-11-23,"Morgan",NA,NA,35.5,50.5,7.5,NA,2,NA,NA,4.5,40.5,59.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"721",2008-11-16,"Galaxy",35,5,40,43,11,NA,NA,NA,NA,6,45,55,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"722",2008-11-15,"Nielsen",NA,NA,39,45,10,NA,1,1,NA,4,45,55,70,22,51,35,65,27,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"723",2008-11-10,"Essential",32,3,35,49,8,NA,NA,NA,NA,8,41,59,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"724",2008-11-09,"Newspoll",35,3,38,44,9,NA,NA,NA,NA,9,45,55,65,21,53,25,62,22,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"725",2008-11-09,"Morgan",NA,NA,36,49,8.5,NA,2,NA,NA,4.5,41.5,58.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"726",2008-11-03,"Essential",31,2,33,51,8,NA,NA,NA,NA,8,39,61,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"727",2008-10-26,"Newspoll",36,3,39,44,9,NA,NA,NA,NA,8,46,54,65,26,51,27,59,25,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"728",2008-10-26,"Morgan",NA,NA,37.5,46.5,8.5,NA,2,NA,NA,5.5,43.5,56.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"729",2008-10-20,"Essential",31,3,34,47,10,NA,NA,NA,NA,8,41,59,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"730",2008-10-18,"Nielsen",NA,NA,39,46,9,NA,1,1,NA,5,44,56,71,20,55,30,64,26,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"731",2008-10-16,"Morgan",NA,NA,38,48,8,NA,1.5,NA,NA,4.5,42.5,57.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"732",2008-10-13,"Essential",34,3,37,44,11,NA,NA,NA,NA,8,43,57,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"733",2008-10-12,"Newspoll",34,4,38,41,13,NA,NA,NA,NA,8,45,55,56,32,50,25,54,26,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"734",2008-10-12,"Morgan",NA,NA,36,46,9.5,NA,2.5,NA,NA,6,42.5,57.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"735",2008-10-09,"Morgan",NA,NA,36,46.5,9.5,NA,3,NA,NA,5,42.5,57.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"736",2008-10-07,"Essential",33,3,36,47,9,NA,NA,NA,NA,8,42,58,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"737",2008-09-28,"Morgan",NA,NA,36.5,46.5,10,NA,1.5,NA,NA,5.5,42.5,57.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"738",2008-09-25,"Morgan",NA,NA,38.5,46.5,8,NA,2.5,NA,NA,4.5,43,57,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"739",2008-09-25,"Galaxy",35,9,44,41,9,NA,NA,NA,NA,6,49,51,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"740",2008-09-22,"Essential",30,2,32,39,9,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"741",2008-09-21,"Newspoll",34,4,38,42,10,NA,NA,NA,NA,10,45,55,50,37,NA,NA,54,24,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"742",2008-09-20,"Nielsen",NA,NA,42,41,9,NA,2,1,NA,4,48,52,61,31,45,26,56,33,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"743",2008-09-16,"LOTO Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","MR MALCOLM TURNBULL"
"744",2008-09-15,"Essential",30,3,33,45,10,NA,NA,NA,NA,11,42,58,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"745",2008-09-14,"Morgan",NA,NA,38,45,8,NA,1.5,NA,NA,7.5,44.5,55.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"746",2008-09-08,"Essential",30,3,33,47,9,NA,NA,NA,NA,12,41,59,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"747",2008-09-07,"Newspoll",34,3,37,44,11,NA,NA,NA,NA,8,44,56,54,32,35,42,62,16,"MR KEVIN RUDD","DR BRENDAN NELSON"
"748",2008-09-01,"Essential",31,3,34,48,7,NA,NA,NA,NA,11,41,59,56,33,24,51,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"749",2008-08-31,"Morgan",NA,NA,37,50,6.5,NA,2,NA,NA,4.5,42,58,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"750",2008-08-24,"Newspoll",34,4,38,45,8,NA,NA,NA,NA,9,44,56,57,32,31,48,65,14,"MR KEVIN RUDD","DR BRENDAN NELSON"
"751",2008-08-17,"Morgan",NA,NA,37.5,47,8.5,NA,2,NA,NA,5,43,57,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"752",2008-08-16,"Nielsen",NA,NA,39,43,9,NA,2,1,NA,6,45,55,60,31,31,53,65,19,"MR KEVIN RUDD","DR BRENDAN NELSON"
"753",2008-08-10,"Newspoll",33,5,38,47,9,NA,NA,NA,NA,6,43,57,58,29,31,48,68,12,"MR KEVIN RUDD","DR BRENDAN NELSON"
"754",2008-08-03,"Morgan",NA,NA,39.5,45.5,8,NA,1.5,NA,NA,6,45,55,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"755",2008-07-27,"Newspoll",33,4,37,47,10,NA,NA,NA,NA,6,43,57,58,29,33,42,66,14,"MR KEVIN RUDD","DR BRENDAN NELSON"
"756",2008-07-20,"Morgan",NA,NA,39.5,45.5,7.5,NA,2,NA,NA,5.5,45,55,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"757",2008-07-19,"Nielsen",NA,NA,40,43,10,NA,2,1,NA,4,46,54,66,27,36,46,65,20,"MR KEVIN RUDD","DR BRENDAN NELSON"
"758",2008-07-13,"Newspoll",33,5,38,43,11,NA,NA,NA,NA,8,45,55,55,30,34,41,65,14,"MR KEVIN RUDD","DR BRENDAN NELSON"
"759",2008-07-13,"Morgan",NA,NA,34.5,48,11.5,NA,2.5,NA,NA,3.5,40,60,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"760",2008-07-06,"Morgan",NA,NA,35,48.5,8,NA,2.5,NA,NA,6,41,59,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"761",2008-06-29,"Newspoll",34,5,39,44,10,NA,NA,NA,NA,7,45,55,54,32,36,42,64,15,"MR KEVIN RUDD","DR BRENDAN NELSON"
"762",2008-06-22,"Morgan",NA,NA,34,52,8,NA,1.5,NA,NA,4.5,39,61,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"763",2008-06-15,"Newspoll",29,4,33,46,12,NA,NA,NA,NA,9,41,59,59,25,36,39,68,13,"MR KEVIN RUDD","DR BRENDAN NELSON"
"764",2008-06-14,"Nielsen",NA,NA,38,44,10,NA,2,1,NA,5,44,56,67,27,38,47,68,20,"MR KEVIN RUDD","DR BRENDAN NELSON"
"765",2008-06-09,"Morgan",NA,NA,38.5,45.5,8.5,NA,1.5,NA,NA,6,44,56,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"766",2008-06-08,"Morgan",NA,NA,36,48.5,8.5,NA,2,NA,NA,5,41.5,58.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"767",2008-06-01,"Newspoll",33,4,37,46,10,NA,NA,NA,NA,7,43,57,56,30,36,40,66,17,"MR KEVIN RUDD","DR BRENDAN NELSON"
"768",2008-06-01,"Morgan",NA,NA,31.5,52.5,9,NA,2,NA,NA,5,37,63,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"769",2008-05-25,"Morgan",NA,NA,34,53,5.5,NA,2.5,NA,NA,5,39,61,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"770",2008-05-18,"Newspoll",34,3,37,47,9,NA,NA,NA,NA,7,43,57,63,23,37,39,70,12,"MR KEVIN RUDD","DR BRENDAN NELSON"
"771",2008-05-18,"Morgan",NA,NA,35,51.5,8.5,NA,1,NA,NA,4,39.5,60.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"772",2008-05-17,"Nielsen",NA,NA,38,46,8,NA,2,1,NA,4,43,57,69,22,34,48,70,17,"MR KEVIN RUDD","DR BRENDAN NELSON"
"773",2008-05-11,"Morgan",NA,NA,37,47,9,NA,1,NA,NA,6,42,58,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"774",2008-05-04,"Newspoll",33,4,37,47,9,NA,NA,NA,NA,7,43,57,68,17,36,40,72,9,"MR KEVIN RUDD","DR BRENDAN NELSON"
"775",2008-05-04,"Morgan",NA,NA,32.5,52.5,8,NA,2,NA,NA,5,38,62,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"776",2008-04-27,"Morgan",NA,NA,33.5,54.5,5.5,NA,2.5,NA,NA,4,38.5,61.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"777",2008-04-20,"Newspoll",30,4,34,51,9,NA,NA,NA,NA,6,39,61,71,15,38,36,71,10,"MR KEVIN RUDD","DR BRENDAN NELSON"
"778",2008-04-17,"Morgan",NA,NA,33,55,6,NA,1,NA,NA,5,37.5,62.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"779",2008-04-13,"Morgan",NA,NA,33.5,54,6.5,NA,1,NA,NA,5,38,62,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"780",2008-04-10,"Morgan",NA,NA,32,54,8.5,NA,1,NA,NA,4.5,36.5,63.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"781",2008-04-06,"Newspoll",32,3,35,48,10,NA,NA,NA,NA,7,41,59,69,13,36,38,73,9,"MR KEVIN RUDD","DR BRENDAN NELSON"
"782",2008-04-06,"Morgan",NA,NA,33.5,53.5,7.5,NA,1.5,NA,NA,4,38,62,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"783",2008-04-03,"Morgan",NA,NA,34,51,7.5,NA,2,NA,NA,5.5,39.5,60.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
"784",2008-03-23,"Morgan",NA,NA,31,55,7,NA,3,NA,NA,4,36.5,63.5,NA,NA,NA,NA,NA,NA,"MR KEVIN RUDD","DR BRENDAN NELSON"
